tweet_id	tweet	label
1.26915290988891E+018	next week officially launching hosted by kratzy76au along with co host time to time and special guest s as the community will focus on and spoltlight	3
1.26915001022832E+018	i m seeing state funded therapist cbt based as someone trained in cbt amp therapeutic interventions i was hesitant as someone let down by mental health services in past i was anxious it feels active dynamic amp compassionate it feels safe ✌👍❤	3
1.26861117009899E+018	we all walk for different reasons whatever yours is join us on saturday for the solace sunrise walk you are not alone	3
1.26857259917033E+018	if you re reading this i hope you re well and safe depression is an evil bully who sometimes makes you believe things would be better if you weren t here but that is not true take care and hold on to hope 🌈❤🕯	3
1.26908120179879E+018	be sure to check out for the popular dramatic tv series showcases character with	3
1.26877034089888E+018	this is so true mental health is so important and is something that should not be taken lightly at this trying time there is support and resources out there for everyone 💕	3
1.26870683708971E+018	this also needs to be fixed	3
1.26856810550207E+018	scientific american mind dewayne watts response	3
1.26857694441038E+018	for juvie amp non violent offenders restorative justice revamp of system uni basic income univ ⚕️ incl access to timely care dental vision prescription💊 support for disabilities respite drug rehab women youth shelters 2 2	3
1.2690569185696E+018	we hope you will be blessed by the blessing from south africa shabbat shalom	3
1.26858920806473E+018	welcomes commitment of minister for health having pursued the issue that review of vision for change strategy goes to cabinet this week amp be published huge issues of mental health amp coming out of that need to be addressed	3
1.26878337346551E+018	i hate with a passion i m an outdoors kinda gal who prefers amp mucking out horses but i m willing to try anything if it helps with does cleaning help you with how cleaning is helping me manage my anxiety	3
1.26917221618226E+018	a beautiful day begins with a beautiful mindset	3
1.26857978147967E+018	project update hadassah academic college hac “sharing our weaknesses is courageous and beautiful ” first year student badur gebara explores mental health as a theme for her visual communications assignment	3
1.26860419665311E+018	1 in 5 people will experience a mental illness during their lifetime see how you can help support your employees in the workforce	3
1.26917029822355E+018	every breath we take every step we make can be filled with peace joy and serenity thich nhat hanh	3
1.26896037332076E+018	a huge thank you to for continuing there services during the pandemic i know it has been a big help in my house	3
1.26907230067189E+018	if you re in and suffering from please contact pave tel 6555 0390	3
1.26876669447607E+018	you all convincing yourself that cutting people off is self care prioritizing on yourself you might be the toxic person you trying to avoid avoiding those who care for you can t apologize amp keeps on swearing u don t have a role in fallouts you being selfish	3
1.26897255797539E+018	the story behind bill barr’s unmarked federal agents via	3
1.2690081190127E+018	self employed freelance struggling and who doesn t you might be interested in leapers set up to support the of self employed workers yay free to join yay yay check out their website	3
1.26855875810555E+018	👇👇👇 reminder this has been an incredibly stressful time for all of us go easy on yourself and make a priority need help talk on your terms	3
1.26873215393361E+018	purposely the of her	3
1.26904081573474E+018	people of color deserve equal access to the care they need ✊🏼✊🏽✊🏾✊🏿 no one should feel alone in their mental health journey	3
1.26855496681115E+018	thank you to everyone thus far who has shared in my and journey now is a great time for a message of hope and inspiration	3
1.2690885097066E+018	what a great kick off for our charity event for the dbsa 125 of 1500 goal on day 1 you guys are amazing amp making differences in people’s lives as someone who’s suffered with depression i can say first hand the impact proper help can make to your life	3
1.26899410354867E+018	ok the man is legit 51 50 where are the men in white coats	3
1.26913428830741E+018	with run events for a community of 3 000 members via a great way to boost your and	3
1.26854881476127E+018	successfully concluded today s webinar with the participation of more than 200 people including hon parliamentarians mental health experts women human rights defenders and others	3
1.26895031593779E+018	the bandage that has wrapped around our children’s wounds are not good enough issues are manifesting itself in these broken individuals the physical pain being punched for being black has gone but the psychological still remains	3
1.26898136909231E+018	as restrictions continue to ease up in bc you may think that you ll automatically get happier and less stressed but these changes could be just as stressful as when we first entered into isolation in march	3
1.26873110409533E+018	let’s talk about mental health today tomorrow every day because it requires attention year round 128 365	3
1.26855819617369E+018	tree of the day escaping shielding day 4 ⁦@30dayswild⁩	3
1.26870017881229E+018	special request from a mua	3
1.26859089958961E+018	concludes the expressive art based therapy internship today with over 6000 young psychology enthusiasts	3
1.268593645911E+018	guadalupe and talking about the importance of and with crucial topics during such a time as this with apha	3
1.26868699063704E+018	thank you for addressing the massive supply demand imbalance in resulting in a broken system and unacceptable wait times is significantly solving this issue	3
1.26908228533425E+018	i can tell you one thing airing out someone s mental illness on social media does not help	3
1.26877707769369E+018	don t let your past weigh you down ✨ talk to wysa	3
1.26877196078118E+018	anyone got any tips to help get better mental when playing league of legends	3
1.26897713579817E+018	7 ways to help us combat our anxiety during a pandemic	3
1.26869279358678E+018	get my free ebook self care and balance for codependents	3
1.26899314857708E+018	addiction and prison the undoing of shame lisa selby amp elliot murawski tedxkingstonuponthames	3
1.26907150897608E+018	discrimination black lives matter discrimination can take many forms but nothing shows how deadly it can be until you see yet another black man die due to police brutality in the us blog	3
1.26870428711641E+018	oh this makes sense	3
1.26857424998965E+018	tune into our glomama insta live series over on our glomama uk instagram page tonight as we speak to dionne simpson founder of award winning podcast	3
1.26854124880305E+018	insta live interview with student about running as a way to improve our and	3
1.26911962348972E+018	may solicit the help of proxies who tell a woman that she is causing drama by complaining so they help the kick her out or make her leave	3
1.26856432101927E+018	but having ptsd isn t a choice or a sign of weakness and it s important to remember that you are not alone share this post to raise your support ❤	3
1.26854127758864E+018	it s meeeeeeee telling you all why physical activity is so important 💃🕺 happy move more month 🌈 🌈	3
1.26917083834923E+018	the ways in which the satisfaction of basic needs impacts health are several for example trying to have constant control of our lives can have an impact on mental health	3
1.2691117200915E+018	how can we take away the stigma of dealing with mental health issues in sport hailing the unsung heroes really really unsung read full story here	3
1.26876591407548E+018	mental health disorders will be the next pandemic	3
1.26860516472808E+018	jaime dorunda a nurse at mercy medical center in springfield speaks at event calling out trinity health leaders for not protecting staff during and threatening to close essential beds in holyoke	3
1.2691441404927E+018	newly created activist profile on	3
1.26855813002093E+018	your levels can cripple you and jeopardize your health	3
1.26869528888734E+018	nami ceo daniel h gillison jr on racist incidents and mental health	3
1.26874473468973E+018	new read on amazon jason park s late night visit from the boys and girl in blue	3
1.26859562173429E+018	in normal times we’d be meeting in for pop up on saturday morning but these are not normal times so we’re doing it online we’d love it if you joined us at 11am saturday here to join in please retweet	3
1.26861050151854E+018	happy to resume participation at program as today we discussed how support for young people looks like in the new context health amp safety first as you can see most including me have come across as yp most vocal concern	3
1.26869560931945E+018	still waiting and still no answers from my “representatives” this is enough to make a person go crazy or just give up all hope i’m in a bad place mentally for sure	3
1.26897365536888E+018	appalling that is advertising with they destroyed me and are now ignoring my letters and emails	3
1.26899267565656E+018	today is a good day to spread some love and sending love is great for our mental health so here’s some	3
1.26868547310449E+018	recently the help is here campaign was launched to address domestic and family violence this campaign promotes and aus for support	3
1.2689699054513E+018	practice mindfulness bring yourself back to present	3
1.26896365353085E+018	5 things we’ve learnt so far about mental health research during covid 19	3
1.26875673133047E+018	arrested it must be the night for it tonight but pc cain and pc cox have only gone and located another outstanding suspect for domestic related stalking offences another victim safeguarded tonight	3
1.26907497443168E+018	together we thrive webinars in multiple languages english cantonese korean mandarin amp vietnamese culturally relevant support	3
1.26873529295923E+018	2020 goal progress 20 6k 25k words toward writing 672 9 1 5k run walked miles watched 23 hr 26 hr video courses for certification 44 of 3rd of 3 crochet afghans back on track tonight day 4 of june	3
1.26900349419683E+018	this is why	1
1.26856668510097E+018	be a soft starter make sure you have a conflict you can live beyond on maintaining a healthy relationship with your partner during lockdown dr linda mthenjane moalusi	3
1.26915230860187E+018	🎶🎵🎶 just when mental illness tears my soul apart i listen to some music and it just heals my heart 🎶🎶🎵	3
1.26853692614919E+018	kristofer karsten head of hr at ceridian europe chats with hr magazine to shed light on what employers can do to end the stigma around click here to read more	3
1.26909654958757E+018	let s talk about panic attacks what to do alex vs via in case you missed it here’s my latest video let’s talk about panic attacks	3
1.26919234910996E+018	we are promoting our news channel on please share amp subscribe our channel	3
1.26858366129903E+018	cukt yes the impact of is absolutely devastating with wide amp deep impacts for many years to come is where people are losing loved ones amp can t be with them at the end or can t have a proper funeral the peak still to come	3
1.26916756601201E+018	a big get together may be dangerous to your child a big get together may be dangerous to	3
1.26906126792022E+018	there are so many ghosts out there flying hiding behind every bad woman is a sad woman lying dying inside to fight for her soul that is not there any more 🌈🦄🙏✨	2
1.2685343599985E+018	can i add my congratulations to for their and wellbeing award well done to all involved	3
1.26895661796322E+018	while the news is fixated on and and there is an ongoing crisis a amp a crisis all at terrible levels and	3
1.26909858987722E+018	we have facilitated many online sessions lately but the introduction of the blended community course began with this trial a couple of weeks ago we had some special guest participants thanking you all one last time for your enthusiasm	3
1.26902150971814E+018	warriors never pay a penny for our programs — because they paid their dues on the battlefield wounded warrior project has free services in and more come join our jacksonville fl team that makes all this possible	3
1.26876039875025E+018	love you all❤️‼️ i can t be upset with someone who had a issue	3
1.26900919196186E+018	how can you ignore this be compassionate if you can needs to be deemed as travel for all the foreign nationals across the globe 🇨🇦🌎 it needs to be done n o w canada	3
1.26906675149457E+018	time for my daily tweet please retweet or don t it s still a free country or magic mushrooms have been used for 1000s of years is going to start selling a derivative for the thanks	3
1.26904636868281E+018	free on amazon now	3
1.26859034589541E+018	a thread worth reading to summarise some of what i spoke about today catch the recording when it s released	3
1.26897250339912E+018	today may seem a struggle but remember there’s only 24 hours in a day tomorrow is a new day💪🏻	3
1.26878831563921E+018	say this to yourself every morning and see how it changes your day	3
1.26871332827009E+018	on nov 4 this country needs to ask for accountability for the 109k americans dead all the and of the last 4 years a society that doesn t learn from their mistake is condemned to live them again	3
1.26859531195144E+018	founder of bev gooden	3
1.2691877939616E+018	9 what stigmas misconceptions or prejudices do mentally ill people have to deal with in your culture	3
1.26859630959181E+018	🏃‍♂️flight 🤼fright 😰freeze riley explains the amygdala 🧠and its function in controlling our nervous system watch now	3
1.26899627687358E+018	ketamine has a rapid effect on treatment resistant depression study shows	3
1.26901030938719E+018	just buried my sister 48hrs ago from this deadly drug they have her dealers number the conversations and location but nothing s being done should be a mandatory10yrs family is devistated	1
1.26896152864181E+018	“you cannot actually protect someone’s physical health and just go ahead and destroy their mental health that makes no sense to me ”	3
1.2687847499691E+018	kohli macheltrust women nyamayaro unite iversen the lockdown is creating a of across the world women s shelters are reporting a decrease in capacity due to social distancing efforts and increased need as the crisis strains relationships and finances	3
1.26919706812547E+018	ffion is having abit of a shitty day cheering her up with a candle lit bubble bath and a cuppa tea 😊🥰	3
1.26877254927979E+018	commander in chief i hope his not telling them to shoot and kill black people in us	3
1.26870594085923E+018	you should have voted for impeachment there s still ways to redeem yourself so do the right thing and stop voting to enable his	3
1.26917328425753E+018	risking the possibility of bringing infection to the community especially as local residents have been hospitalised from stress due to fear of the virus	3
1.26907393312429E+018	crave plant based live lively🌱 day2 june is jucing made it up — shopping whole foods excites my core‼️look at those organic ginger roots	3
1.26907266320665E+018	anyone in the community have recommendations for managing intense ocd symptom bursts does this happen to anyone else	3
1.2685640843012E+018	thanks to a grant from we hired a nurse for one of our shelters it has resulted in a 67 decrease in ambulance calls we are so grateful for this grant amp this opportunity to help our clients amp the community	3
1.26905419559807E+018	you know what we haven’t done in a while had your logic and my emotions agree you know what pencil it in for …	3
1.26904653424877E+018	during these difficult times taking care of your is more important than ever ish is offering a list of affordable virtual mental health resources specifically for the black community	3
1.26901141157489E+018	if you re really concerned about start with your husband	3
1.2685569788818E+018	loving s wise words to on talking about feelings and managing with your kids with or without any whisker of	3
1.26855083124007E+018	amid the pandemic patients and society might experience issues therefore psychological attention will be essential	3
1.26913946338667E+018	what goal are you working towards talk to wysa	3
1.26916951562096E+018	t is for in the encouraging our children to talk things through share their news thoughts ideas worries and fears builds their inner strength and wellbeing it’s good to talk	3
1.26857953274482E+018	lunchtime activity you have faced challenges the last 3 months so invite a friend or colleague to eat lunch with you today is just as important to your as is to your	3
1.26857836770568E+018	the amp north child health amp wellbeing network is asking organisations working in to contribute to a survey to help it understand if any change in focus is needed as a result of the impact of	3
1.26853691908604E+018	have you seen that happen that s what fear based marketing is all about	3
1.26869830885753E+018	have you talked to anyone about how you feel	3
1.2690149229372E+018	we re going to have many more mental health issues as time goes on said dr rima styra and people will refer to it as a mental health pandemic	3
1.26876947914981E+018	reflections on psychotherapy and counselling from covid 19 lockdown	3
1.26875472752278E+018	just saying 🤷🏻‍♂️	3
1.26859495557403E+018	bipolar i always asked my doctor how he was he once asked me why dealing with daily issues of caring for people can impact on anyone he was not immune to challenges	3
1.26861236592439E+018	it isn’t easy being the fat girl at school	3
1.26898053154856E+018	being black in our world is layered complicated and yes sometimes exhausting please take a moment to think about what that can do to one s this has been a very very long week	3
1.26875444479732E+018	swollen expectations amp deflated realities	3
1.26904612838683E+018	here are 4 tips to help manage your	3
1.26856592608301E+018	coming up at 9 00 a m pacific time today livestream from about managing during	3
1.26914960830475E+018	coping tip clean	3
1.26859339981441E+018	we keep going on about how great ryh is but what do you actually get here s a little walk through of the amazing stuff inside the plan	3
1.26899625035712E+018	our friends at have some great resources for helping parents explain the news to kids especially when so much of it is dramatic and upsetting	3
1.26861605231899E+018	black african americans living below poverty are three times more likely to report serious psychological distress than those living above poverty mental health america black amp african american communities and mental health skelton	3
1.26854017905844E+018	during this pandemic i am focusing on my recovery amp my boundaries with the help of lisa a romano’s books and amazing youtube channel the key to healthy boundaries and how you can create happiness in your l via	3
1.26854735039141E+018	have you talked to anyone about how you feel	3
1.26861391011596E+018	you can see an example of this in my diary of a trauma survivor project	3
1.26854033332918E+018	i am fearless i am beautiful i am intelligent i am confident robyn@belladonnaclasses co za	3
1.26899512544047E+018	on alternatives to the us university and partner in ‘passport’ app asia ed to the rescue on the radar for what about academia’s	3
1.2690716434665E+018	divorce deboradiazlaw how does domestic violence affect divorce in florida	3
1.26899251274156E+018	you should be sacked for your absolute ignorance	3
1.26854579340284E+018	2 2 4 expanding use of tele behavioral health and 5 ensuring mental health parity compliance learn more	3
1.26876893910392E+018	don’t forget to take a break i feel so lucky to have done a number of stunning new forest rides recently 🚴🏻‍♀️🌲	3
1.26904461124431E+018	another excellent resource from our centre of excellence for mental health on managing stress	3
1.26903690516278E+018	“yet sadly accidental rudeness occurs alarmingly often albus dumbledore 😢😘	3
1.26853599657823E+018	squash stigma about mental health and you can have a better outlook on life	3
1.26854685029193E+018	read now cbd for energy does it really work	3
1.26872392029271E+018	who knows this guy who knows this guy	3
1.26895871058965E+018	suffering there is help	3
1.26898864170079E+018	so the new season of dropped today and despite it being hard to watch i can t stop myself even though it s fictional the perceived reality of what teens deal with today is so impactful and you are an incredible actor	3
1.26853276624693E+018	my family been having the race talk the last few days	3
1.26861425425022E+018	self care is important to your mental health and overall well being take a minute to tackle this quick workout your body and mind will thank you	3
1.26877706717426E+018	read my essay before it touches you about my experience of power imbalances and violence in the community over on the exquisite	3
1.26876962121519E+018	on nov 4 this country needs to ask for accountability for the 109k americans dead all the and of the last 4 years a society that doesn t learn from their mistake is condemned to live them again	3
1.26906328715047E+018	it appears trump won’t be happy until there is more massive civil unrest and bloodshed more	3
1.26856319208041E+018	hello thursday	3
1.26874609429035E+018	had such an amazing and informative stream with and the boys check out that vod and stay tuned for the podcast ep to drop on all your favorite audio platforms soon	3
1.26917846257891E+018	“healing childhood emotional abuse with	3
1.2686041274515E+018	why is it a struggle to do the right thing rise up against a deranged rogue abusing the powers of the office to overthrow democracy in an attempt to avoid being brought to justice for his corruption treason amp	3
1.26869270578323E+018	to all my fellow csa amp of childhood trauma with countless ongoing chaos during unprecedented times how are you all doing please comment if you are in need of support it’s easy to slip into dark places we must ban together	3
1.26857110604007E+018	be sure to tune in on ig live later today 🙇🏾‍♂️🙏🏾	3
1.26895451561464E+018	dyk that we have a free online classes including two covid 19 courses available in multiple languages register for workplace mental health awareness and learn where you want when you want with web based learning	3
1.26874895382406E+018	some days i really want to kill myself this is one of those days it really scares me	3
1.26859078878029E+018	mental health during – are we facing a concurrent epidemic bartletts solicitors chester	3
1.26897462396355E+018	friday juju 💫	3
1.26858386966778E+018	really this shows are humans have lost there qualities that is humanity	3
1.26859725957225E+018	this really just tickles me sometimes you have to laugh to keep from crying	3
1.26906638539054E+018	masters doesn’t think she can quickly address racial issues but fine keeping a poll tax and a constitutional amendment to remove a woman’s right to choose she lies	2
1.26856083780925E+018	we shouldn t have to choose between amp extrajudicial but life under makes everything more difficult	3
1.26905845247668E+018	our newest song is brought to you by one of s very own shadowlands who responsibly joined forces to create an encouraging anthem for us special thanks to glen starkey from for his enthusiastic recommendation	3
1.26856811143269E+018	give this post a double tap amp share to help us raise awareness	3
1.26856069131896E+018	interesting rushing to be okay before you are okay	3
1.26853548238163E+018	canadian paediatric society says doctors should routinely discuss use with teenagers by via	3
1.26871013630827E+018	blog reducing the of getting in	3
1.26878600182204E+018	if you disagree with evan peters deleted tweet about looters that fine but remember this	3
1.26879313515457E+018	mojarad prestige of medicine went down the tubes a long time ago neither that nor bus paint jobs are priority right now protecting prestige brand is what is taught in corporate marketing need to take care of human beings in healthcare is ok to smile not make a joke	3
1.2690257227121E+018	after that terrible dream all i could do was scream the vividness of the images brings my mind much stress planet	3
1.2687043501988E+018	we need to take stock of what we’re doing differently and the positive impacts of such then we need to think about how we can bring these practices back to the office when it reopens read more	3
1.26920087778674E+018	habits are key in transforming it is important to start as small as you can when forming healthy amp positive habits via syskat	3
1.26859619106497E+018	this one for a young lady and her sensory space 💡	3
1.26855815658783E+018	save the date please join june 6th for an online zumba fundraiser to support mental health awareness it is 10 to register you will be entered for a chance to win a prize	3
1.26908454257871E+018	wow i barely look at my goodreads page but i’m glad i did this made my night ❤️😊 read tara s 5 star review of born under the gaslight by cindy collins	3
1.26856768753951E+018	1 in 3 of our have been specially trained in to help support their colleagues struggling with their physical or financial learn more at	3
1.26870805507345E+018	little sentimental	3
1.26855140469792E+018	talking about bullying i was bullied and a bully via it was hard for me but i decided to talk about let me know what you think please don t forget to subscribe❤️	3
1.26871991271074E+018	i m going off twitter for a few days again i m just not in a good place at all and because i am who i am i ve pushed away everyone i had so i m gonna go sit in my feelings and hopefully they don t consume me 🤷🏽‍♀️ i’m invisible	3
1.26855842671359E+018	if you’re finding yourself on an emotional rollercoaster swinging between laughing one minute and crying the next you’re not alone read why you might be experiencing emotional overwhelm during amp discover tips for managing it	3
1.26917400729693E+018	a windswept 5k down on the prom	3
1.26854154424154E+018	provides free safe and confidential support visit	3
1.26856316305167E+018	let me repeat that “man hangs his pregnant wife to death with the help of his mother ” in is getting out of control and no law punishes the criminals	3
1.26916739811384E+018	this is my story of police officers mishandling one of my calls to a suicide hotline police misjudged a situation and stuck me with the medical bills while escalating the situation	1
1.26895188254388E+018	within all the negativity you have to make room for h o p e 🙏	3
1.26915013078079E+018	trying to cultivate a positive mental attitude isn t always easy if you have a difficult personal situation good night twitter	3
1.26916843940436E+018	gender confusion has led one man to commit acts of violence in remains an ongoing issue in america	3
1.26869278932124E+018	get my free ebook self care and balance for codependents	3
1.268960701693E+018	dating a narcissist is being enmeshed	3
1.26895643942449E+018	there are support services still available to get into contact with during these times please reach out if in need of support and advise 💚 mentalhealthfoundation • • •	3
1.26860493157079E+018	what will happen to the 3million people all struggling with due to the gov s oversight in providing equal support to every taxpayer we want to know what is happening to protect the	3
1.26916380487056E+018	you are not alone	3
1.26859777029596E+018	we all have just as we all have physical health it s why this report on access for people living with mental illnesses is worth a read by all of us	3
1.26855828496283E+018	your mental health is just as important as your physical health find out if your is taking a toll on your via could your pelvic health affect your mental health	3
1.26901367917921E+018	in the rooms of they talk about dating guidelines but for the potential partners or rarely discussed you might find this free ebook helpful	3
1.26896961849809E+018	hopson of has teamed up with her collegue abbie norbury to look at the implications for individuals with high functioning mental health illness	3
1.26874242485296E+018	“friday afternoon is when the government delivers bad news” via via payne morrison pledging assistance for is this on the agenda no cutting penalty rates to create further hardship is	3
1.26901531883751E+018	well that s me i hope you had a good day this little quartet of simply made my heart sing early see you in the morning✨ night night🌙 rest easy	3
1.26859966709436E+018	invites you to participate in a study to better understand the impact of the 19 outbreak on mental health in people living with	3
1.26896594386826E+018	the latest the mindfulness daily	3
1.26874164327818E+018	not good enough this is all	3
1.26899487108956E+018	new hypnobirthing book coming soon	3
1.26904193357547E+018	so true	3
1.26895133046445E+018	keeping it together through covid worries robust mental health in a time of social distancing are you feeling all covid worries right now having trouble consistently keeping it together let s talk about it	3
1.2687775947633E+018	✨fri yay check in✨ created this wonderful reflection circle 💭 have a fantastic friday everyone	3
1.26903311183431E+018	dear friends of mine if i call you out on your bs amp continue to proceed with it i will be issuing termination papers i don t need this in my life anymore	3
1.2690381719559E+018	i worked in and for over a decade and i found it to be an industry great at promotion obviously the problem is there are things you shouldn’t lie about like pretending to care about their employees or you know diversity	3
1.26872735013868E+018	4 seek help when you need it as always my dms are open for any questions suggestions or guidance • i will add a link below of resources 🖤 •	3
1.26918663001286E+018	the artistic book series follows two young artists journeys dealing w issues falling in love too quickly amp the realities of that which leads to their healing book 1 book 2	3
1.26906396438792E+018	the expansion of in has seen the creation of several resources for individuals experiencing including a specialized call center and several legal resources for women and children	3
1.26907908190107E+018	hey all here s a new post go ready why my libido is connected to your brain	3
1.26853247984309E+018	stick to the original formulation no matter what👇🏻 this patient may have requested we not be involved in her care again 18 months prior to this but we must stay in control we could not possibly respect her wishes and stop causing her harm 🤦🏼‍♀️	3
1.2685805629749E+018	post responsibly	3
1.26879198479958E+018	for in 🇦🇺 launches a partnership with to promote mental fitness and in the next generation of australian footballers 🏈	3
1.26854176289889E+018	really disingenuous figures from amp here figures down really also claiming this during lockdown come on ttp big style	3
1.2685884129547E+018	during this time of quarantine amp our is extremely vulnerable stress levels are high amp feelings of and loneliness are commonplace now more than ever our community needs our support see how you can get involved	3
1.26878861067894E+018	thank you for your great review	3
1.26858955158235E+018	i am so excited about this incredible project 😊pleasure to work with such passionate people looking to address complex social issues and improve lives this is such an innovative approach to tackling and 👍	3
1.26898041885177E+018	thank you so much dèsa for doing the scary thing and speaking up about the heartbreaking silence from some of our colleagues that has been happening in the and field	2
1.26857325779352E+018	psychiatric injury in the workplace claims and covid 19 alistair barbour outlines why employers and insurers need to give careful consideration to risk assessments and working practices with particular regard to mental health	3
1.26901265480003E+018	it’s always a good time for rośe it’s an even better time when a friend gifts you a perfect bottle	3
1.26853230660987E+018	join us today at 3 00 for an on line peer support group from recovery to discovery has been going on throughout the pandemic today s topic is self talk	3
1.26855873746528E+018	🔴new online course 🔴 registration is open for the in complex emergencies course taking place aug 26 dec 18 2020 this course is open to all graduate students and learn more here	3
1.2691106253068E+018	here’s a show for you… golf g etting o ver l ife f ast s2e8 episode of medicine ball	3
1.26899706359079E+018	as shadow secretary for women and equalities please support new mothers currently on maternity leave are struggling a lot with issues issues when returning to work some excluded from furlough etc	3
1.26857515553145E+018	such a valuable course we are missing running it in great yarmouth due to the current lockdown	3
1.26857201364543E+018	sorry it s been tough for u i know it s not the same but online support can be so great for your alot of ppl understand amp u feel far more connected	3
1.26895352819997E+018	this listen listen hard especially to what is left unsaid it’s so important	3
1.26858177707907E+018	is committed to having the highest quality lowest priced products on the market visit ✅	3
1.26861445744325E+018	episode 2 is now available on	3
1.26906893757E+018	4 no using pressure to neck 5 mandatory penalties for abuse of power and guaranteed prison time if it leads to a suspect death it s not all the answers but i think it s a start	3
1.26878607981917E+018	huge respect and admiration towards so brave of him to put in words what he went through this will help many others out there who struggle daily thank you 🙏 via in	3
1.26871166678885E+018	how has affected in your practice share your best practices and experience on our latest pin panel discussion	3
1.26857678433055E+018	today 4pm join us for an open mind program with robert kolker author of book of the month amp bestseller “hidden valley road”with amp register	3
1.26920039589895E+018	for 1 week we did media social media detox and man was it hard the first few days you soon realise how addicted to reading the news reddit and social media we are and how much time is wasted check out s blog post for what happened rules	3
1.26905997547475E+018	i started this account for a few reasons i love helping my and just cool people this is like the 20 account i ve had	3
1.26858051167444E+018	our friends are looking for a business development manager to join their team ⤵️ deadline s 22nd june	3
1.26898502155926E+018	we are open and accepting clients visit us at for more information about our programs	3
1.26917049335936E+018	toss up to know whether church or world tweeting more vilely church more polite maybe terrified dogs certainly snarl	3
1.26876123786266E+018	the ability of to unilaterally impose restrictions on the freedoms of nj citizens cannot go unchecked please support a4147 s2482 to restore desperately needed checks and balances to nj s legislative process 19	3
1.26895826297769E+018	sign up today for our free webinars this month as a part of the 2020 webinar series we are excited to feature experts in the field from and register now	3
1.26919218178637E+018	interested in a job in il this could be a great fit	3
1.26869784025311E+018	on nov 4 this country needs to ask for accountability for the 109k americans dead all the and of the last 4 years a society that doesn t learn from their mistake is condemned to live them again	3
1.26902332092773E+018	why do protests turn violent	3
1.26854388398359E+018	expectations do they help you or hurt you on a recent live coaching i shared insight strategies and answered questions from everyone who joined if you missed it catch the replay and make plans to join me next week	3
1.26878475211654E+018	having issues with disorders snap nutrients can help learn more at	3
1.2690346324329E+018	2018 dannyll goodsell stabbed 55 times by partner 😢 ballarat man jailed for outrageously violent stabbing murder of dannyll goodsell	1
1.26900861538764E+018	my latest article	3
1.26869883992346E+018	today is day raising to	3
1.26913632082115E+018	when did you begin feeling like this	3
1.26916218166645E+018	resist the urge to take the scenic route what s the harm in checking out the information amp applying a skill that will get you some relief from stress and anxiety learn how to de stress amp relax in 5	3
1.26918513523005E+018	looking forward to being part of this mini festival on tuesday	3
1.26897001099261E+018	oh youd love my sign from the other day	3
1.26859676782372E+018	during the covid 19 pandemic across boundaries continues to provide mental health supports to black and racialized service users we are accessible via 211 through our partnership with the city of toronto call text or chat 211	3
1.26906723875944E+018	her content is worth checking out find her podcasts here instagram feed lives matter	3
1.26872123179424E+018	carl crawford arrested domestic violence 🚨🤦🏾‍♀️🍦#carlcrawford	3
1.26871781137709E+018	this isn’t what ucf counseling or ucf psychology is fuck this representation because the students are better than this and we’ve been saying that for years about him	3
1.26877468086288E+018	can t sleep plz recycle via toronto chores	3
1.26860077525884E+018	it can be an anxious time for students with all the events happening right now remember to take a breather and do something you enjoy to take your mind off things and get back to the present moment	3
1.26860075640533E+018	ford claims he has provided more money into mental health than any other jurisdiction in the history of canada this is a blatant lie a promise is not the same as provision this is in the premier s words talk and not action	3
1.26895198319461E+018	check out our art of emotions gallery to see the latest submissions or to submit your own mental health themed artwork today s featured work broken and shattered andrew bernard yost	3
1.26910357274829E+018	heading to bed hopefully i can get a good night s rest amp awaken in better spirits than i have for over a week sorry if i sound negative if i go radio silent i m 💤	3
1.26871321935234E+018	tiger lily of bangkok by owen jones when an terrorizes bangkok	3
1.26906774861066E+018	effects of covid19 on and stress were mounting when the trauma of racism and looting hit we must fund and refer for mental health services asap or risk little emotional bandwidth for important healing and progress ahead	3
1.26912435601115E+018	we understand the situation and its impacts here are some tips we think might be helpful for all	3
1.26858859590599E+018	as people spend more time at work than anywhere else addressing mental health issues at work is vital learn how to accommodate the needs of your employees with our psychological health and safety programs	3
1.26902495879932E+018	affirmations	3
1.26859672309146E+018	and shall protect each of them against invasion and on application of the legislature or of the executive when the legislature cannot be convened against domestic violence	3
1.26870959470601E+018	join us in our live chat on featuring yu ren chung from fadhlina bt dato siddiq from fadhlina siddiq amp associates and honey tan from tan law practice rsvp your slot here rsvp by 9th june	3
1.26917241459807E+018	art is powerful and therapeutic ❤️	3
1.26899592687981E+018	since the s illness and recovery whew he and i are closer than ever didn t think it was possible after 27 years but we re talking like never before about and kind of amazing	2
1.26876385460911E+018	amp herd mentality	3
1.26876287205145E+018	oh yeah we live zombies and a whole lots of fun at the tonight come find an escape from the world for a bit 🤪❤🖤🤪	3
1.26872186796928E+018	concluded 3 day of expressive art based therapy internship with over 6000 young psychology enthusiasts	3
1.26903630019734E+018	useless for victims of people can t get help when they need it	3
1.26914889422042E+018	want access to free online group workshops click on the link below to see whats on during june and july at future edge therapy	3
1.26910393924653E+018	barr keeps saying trump has unlimited power amp trump now says so this is dictator talk and that’s how they are acting get them both out now before they take our democracy	3
1.26861677388192E+018	don t compare yourself it only makes you feel bad if you re doing great celebrate if you re struggling let it be	3
1.26855264172812E+018	a must read for all of us who find themselves during lockdown mental health and remote working by science on	3
1.26902835393746E+018	really important mental health helpline	3
